Author,Known_paper,Unknown_paper,Is_same_author
trevor_hastie,trevor_hastie_21.txt,unknown,david_blei_18.txt,NO
tom_mitchell,tom_mitchell_11.txt,unknown,daphne_koller_6.txt,NO
thorsten_joachims,thorsten_joachims_4_3.txt,unknown,zoubin_ghahramani_2_3.txt,NO
michael_jordan,michael_jordan_2_2.txt,unknown,andrew_y_ng_2.txt,NO
thorsten_joachims,thorsten_joachims_1.txt,unknown,zoubin_ghahramani_2_3.txt,NO
alex_smola,alex_smola_21.txt,unknown,yoshua_bengio_16.txt,NO
vapnik,vapnik_3_6.txt,unknown,thorsten_joachims_13.txt,NO
yoshua_bengio,yoshua_bengio_14.txt,unknown,robert_tibshirani_11.txt,NO
yann_lecun,yann_lecun_2_7.txt,unknown,xiaojin_zhu_10.txt,NO
vapnik,vapnik_2_2.txt,unknown,thorsten_joachims_13.txt,NO
alex_smola,alex_smola_18.txt,unknown,yoshua_bengio_16.txt,NO
radford_neal,radford_neal_9.txt,unknown,trevor_hastie_7.txt,NO
lawrence_saul,lawrence_saul_2_8.txt,unknown,tom_mitchell_12.txt,NO
tom_mitchell,tom_mitchell_3_5.txt,unknown,daphne_koller_6.txt,NO
radford_neal,radford_neal_3_5.txt,unknown,trevor_hastie_7.txt,NO
daphne_koller,daphne_koller_10.txt,unknown,lawrence_saul_16.txt,NO
daphne_koller,daphne_koller_18.txt,unknown,lawrence_saul_16.txt,NO
robert_tibshirani,robert_tibshirani_8.txt,unknown,bernard_scholkopf_3.txt,NO
david_blei,david_blei_16.txt,unknown,michael_jordan_14.txt,NO
xiaojin_zhu,xiaojin_zhu_4.txt,unknown,radford_neal_2_5.txt,NO
andrew_y_ng,andrew_y_ng_2_7.txt,unknown,geoffrey_hinton_2_6.txt,NO
xiaojin_zhu,xiaojin_zhu_16.txt,unknown,radford_neal_2_5.txt,NO
andrew_y_ng,andrew_y_ng_13.txt,unknown,geoffrey_hinton_2_6.txt,NO
alex_smola,alex_smola_9.txt,unknown,yoshua_bengio_16.txt,NO
radford_neal,radford_neal_12.txt,unknown,trevor_hastie_7.txt,NO
geoffrey_hinton,geoffrey_hinton_21.txt,unknown,yee_whye_teh_10.txt,NO
trevor_hastie,trevor_hastie_3_3.txt,unknown,david_blei_18.txt,NO
lawrence_saul,lawrence_saul_8.txt,unknown,tom_mitchell_12.txt,NO
tom_mitchell,tom_mitchell_3.txt,unknown,daphne_koller_6.txt,NO
michael_jordan,michael_jordan_9.txt,unknown,andrew_y_ng_2.txt,NO
xiaojin_zhu,xiaojin_zhu_18.txt,unknown,radford_neal_2_5.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3_10.txt,unknown,vapnik_1.txt,NO
yann_lecun,yann_lecun_22.txt,unknown,xiaojin_zhu_10.txt,NO
alex_smola,alex_smola_2_3.txt,unknown,yoshua_bengio_16.txt,NO
vapnik,vapnik_3_2.txt,unknown,thorsten_joachims_13.txt,NO
david_blei,david_blei_3.txt,unknown,michael_jordan_14.txt,NO
yann_lecun,yann_lecun_7.txt,unknown,xiaojin_zhu_10.txt,NO
michael_jordan,michael_jordan_2_8.txt,unknown,andrew_y_ng_2.txt,NO
lawrence_saul,lawrence_saul_15.txt,unknown,tom_mitchell_12.txt,NO
lawrence_saul,lawrence_saul_1.txt,unknown,tom_mitchell_12.txt,NO
daphne_koller,daphne_koller_9.txt,unknown,lawrence_saul_16.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_4.txt,unknown,alex_smola_3.txt,NO
thorsten_joachims,thorsten_joachims_3_10.txt,unknown,zoubin_ghahramani_2_3.txt,NO
andrew_y_ng,andrew_y_ng_11.txt,unknown,geoffrey_hinton_2_6.txt,NO
robert_tibshirani,robert_tibshirani_2_6.txt,unknown,bernard_scholkopf_3.txt,NO
geoffrey_hinton,geoffrey_hinton_2_5.txt,unknown,yee_whye_teh_10.txt,NO
zoubin_ghahramani,zoubin_ghahramani_2_7.txt,unknown,vapnik_1.txt,NO
andrew_y_ng,andrew_y_ng_8.txt,unknown,geoffrey_hinton_2_6.txt,NO
yoshua_bengio,yoshua_bengio_17.txt,unknown,robert_tibshirani_11.txt,NO
yoshua_bengio,yoshua_bengio_2_3.txt,unknown,robert_tibshirani_11.txt,NO
thorsten_joachims,thorsten_joachims_3_5.txt,unknown,zoubin_ghahramani_2_3.txt,NO
zoubin_ghahramani,zoubin_ghahramani_17.txt,unknown,vapnik_1.txt,NO
thomas_l_griffiths,thomas_l_griffiths_11.txt,unknown,alex_smola_3.txt,NO
david_blei,david_blei_20.txt,unknown,michael_jordan_14.txt,NO
yoshua_bengio,yoshua_bengio_18.txt,unknown,robert_tibshirani_11.txt,NO
vapnik,vapnik_2_8.txt,unknown,thorsten_joachims_13.txt,NO
andrew_y_ng,andrew_y_ng_2_3.txt,unknown,geoffrey_hinton_2_6.txt,NO
radford_neal,radford_neal_3_7.txt,unknown,trevor_hastie_7.txt,NO
thorsten_joachims,thorsten_joachims_2_1.txt,unknown,zoubin_ghahramani_2_3.txt,NO
daphne_koller,daphne_koller_19.txt,unknown,lawrence_saul_16.txt,NO
geoffrey_hinton,geoffrey_hinton_4.txt,unknown,yee_whye_teh_10.txt,NO
tom_mitchell,tom_mitchell_2_5.txt,unknown,daphne_koller_6.txt,NO
vapnik,vapnik_13.txt,unknown,thorsten_joachims_13.txt,NO
xiaojin_zhu,xiaojin_zhu_1.txt,unknown,radford_neal_2_5.txt,NO
yoshua_bengio,yoshua_bengio_10.txt,unknown,robert_tibshirani_11.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_8.txt,unknown,alex_smola_3.txt,NO
yee_whye_teh,yee_whye_teh_2.txt,unknown,yann_lecun_3_3.txt,NO
bernard_scholkopf,bernard_scholkopf_21.txt,unknown,thomas_l_griffiths_2_2.txt,NO
geoffrey_hinton,geoffrey_hinton_13.txt,unknown,yee_whye_teh_10.txt,NO
tom_mitchell,tom_mitchell_2_3.txt,unknown,daphne_koller_6.txt,NO
yee_whye_teh,yee_whye_teh_6.txt,unknown,yann_lecun_3_3.txt,NO
robert_tibshirani,robert_tibshirani_2_9.txt,unknown,bernard_scholkopf_3.txt,NO
thomas_l_griffiths,thomas_l_griffiths_19.txt,unknown,alex_smola_3.txt,NO
trevor_hastie,trevor_hastie_11.txt,unknown,david_blei_18.txt,NO
robert_tibshirani,robert_tibshirani_4.txt,unknown,bernard_scholkopf_3.txt,NO
lawrence_saul,lawrence_saul_11.txt,unknown,tom_mitchell_12.txt,NO
yann_lecun,yann_lecun_2_6.txt,unknown,xiaojin_zhu_10.txt,NO
robert_tibshirani,robert_tibshirani_3_7.txt,unknown,bernard_scholkopf_3.txt,NO
thomas_l_griffiths,thomas_l_griffiths_17.txt,unknown,alex_smola_3.txt,NO
thorsten_joachims,thorsten_joachims_3.txt,unknown,zoubin_ghahramani_2_3.txt,NO
michael_jordan,michael_jordan_18.txt,unknown,andrew_y_ng_2.txt,NO
david_blei,david_blei_5.txt,unknown,michael_jordan_14.txt,NO
andrew_y_ng,andrew_y_ng_3.txt,unknown,geoffrey_hinton_2_6.txt,NO
yee_whye_teh,yee_whye_teh_8.txt,unknown,yann_lecun_3_3.txt,NO
vapnik,vapnik_14.txt,unknown,thorsten_joachims_13.txt,NO
yoshua_bengio,yoshua_bengio_20.txt,unknown,robert_tibshirani_11.txt,NO
xiaojin_zhu,xiaojin_zhu_3.txt,unknown,radford_neal_2_5.txt,NO
tom_mitchell,tom_mitchell_2_6.txt,unknown,daphne_koller_6.txt,NO
vapnik,vapnik_2_5.txt,unknown,thorsten_joachims_13.txt,NO
thorsten_joachims,thorsten_joachims_2_4.txt,unknown,zoubin_ghahramani_2_3.txt,NO
david_blei,david_blei_3_2.txt,unknown,michael_jordan_14.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3_5.txt,unknown,vapnik_1.txt,NO
trevor_hastie,trevor_hastie_6.txt,unknown,david_blei_18.txt,NO
vapnik,vapnik_9.txt,unknown,thorsten_joachims_13.txt,NO
david_blei,david_blei_1.txt,unknown,michael_jordan_14.txt,NO
daphne_koller,daphne_koller_20.txt,unknown,lawrence_saul_16.txt,NO
trevor_hastie,trevor_hastie_2_3.txt,unknown,david_blei_18.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_3.txt,unknown,alex_smola_3.txt,NO
geoffrey_hinton,geoffrey_hinton_10.txt,unknown,yee_whye_teh_10.txt,NO
david_blei,david_blei_2_6.txt,unknown,michael_jordan_14.txt,NO
thorsten_joachims,thorsten_joachims_17.txt,unknown,zoubin_ghahramani_2_3.txt,NO
yann_lecun,yann_lecun_17.txt,unknown,xiaojin_zhu_10.txt,NO
thomas_l_griffiths,thomas_l_griffiths_6.txt,unknown,alex_smola_3.txt,NO
andrew_y_ng,andrew_y_ng_19.txt,unknown,geoffrey_hinton_2_6.txt,NO
bernard_scholkopf,bernard_scholkopf_2.txt,unknown,thomas_l_griffiths_2_2.txt,NO
thomas_l_griffiths,thomas_l_griffiths_4.txt,unknown,alex_smola_3.txt,NO
yee_whye_teh,yee_whye_teh_2_6.txt,unknown,yann_lecun_3_3.txt,NO
xiaojin_zhu,xiaojin_zhu_2_9.txt,unknown,radford_neal_2_5.txt,NO
geoffrey_hinton,geoffrey_hinton_12.txt,unknown,yee_whye_teh_10.txt,NO
trevor_hastie,trevor_hastie_5.txt,unknown,david_blei_18.txt,NO
michael_jordan,michael_jordan_3_2.txt,unknown,andrew_y_ng_2.txt,NO
alex_smola,alex_smola_2_2.txt,unknown,yoshua_bengio_16.txt,NO
geoffrey_hinton,geoffrey_hinton_6.txt,unknown,yee_whye_teh_10.txt,NO
vapnik,vapnik_2_6.txt,unknown,thorsten_joachims_13.txt,NO
yann_lecun,yann_lecun_2_1.txt,unknown,xiaojin_zhu_10.txt,NO
robert_tibshirani,robert_tibshirani_3_17.txt,unknown,bernard_scholkopf_3.txt,NO
alex_smola,alex_smola_10.txt,unknown,yoshua_bengio_16.txt,NO
bernard_scholkopf,bernard_scholkopf_3_1.txt,unknown,thomas_l_griffiths_2_2.txt,NO
daphne_koller,daphne_koller_2_8.txt,unknown,lawrence_saul_16.txt,NO
robert_tibshirani,robert_tibshirani_6.txt,unknown,bernard_scholkopf_3.txt,NO
thorsten_joachims,thorsten_joachims_11.txt,unknown,zoubin_ghahramani_2_3.txt,NO
vapnik,vapnik_4.txt,unknown,thorsten_joachims_13.txt,NO
yann_lecun,yann_lecun_3.txt,unknown,xiaojin_zhu_10.txt,NO
daphne_koller,daphne_koller_3_5.txt,unknown,lawrence_saul_16.txt,NO
daphne_koller,daphne_koller_4.txt,unknown,lawrence_saul_16.txt,NO
xiaojin_zhu,xiaojin_zhu_3_1.txt,unknown,radford_neal_2_5.txt,NO
david_blei,david_blei_19.txt,unknown,michael_jordan_14.txt,NO
thomas_l_griffiths,thomas_l_griffiths_5.txt,unknown,alex_smola_3.txt,NO
zoubin_ghahramani,zoubin_ghahramani_9.txt,unknown,vapnik_1.txt,NO
geoffrey_hinton,geoffrey_hinton_2_10.txt,unknown,yee_whye_teh_10.txt,NO
thorsten_joachims,thorsten_joachims_3_8.txt,unknown,zoubin_ghahramani_2_3.txt,NO
alex_smola,alex_smola_5.txt,unknown,yoshua_bengio_16.txt,NO
andrew_y_ng,andrew_y_ng_14.txt,unknown,geoffrey_hinton_2_6.txt,NO
yann_lecun,yann_lecun_5.txt,unknown,xiaojin_zhu_10.txt,NO
vapnik,vapnik_16.txt,unknown,thorsten_joachims_13.txt,NO
yee_whye_teh,yee_whye_teh_7.txt,unknown,yann_lecun_3_3.txt,NO
bernard_scholkopf,bernard_scholkopf_1.txt,unknown,thomas_l_griffiths_2_2.txt,NO
radford_neal,radford_neal_13.txt,unknown,trevor_hastie_7.txt,NO
andrew_y_ng,andrew_y_ng_1.txt,unknown,geoffrey_hinton_2_6.txt,NO
radford_neal,radford_neal_15.txt,unknown,trevor_hastie_7.txt,NO
daphne_koller,daphne_koller_7.txt,unknown,lawrence_saul_16.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_7.txt,unknown,alex_smola_3.txt,NO
thorsten_joachims,thorsten_joachims_6.txt,unknown,zoubin_ghahramani_2_3.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3.txt,unknown,vapnik_1.txt,NO
radford_neal,radford_neal_17.txt,unknown,trevor_hastie_7.txt,NO
yoshua_bengio,yoshua_bengio_15.txt,unknown,robert_tibshirani_11.txt,NO
thomas_l_griffiths,thomas_l_griffiths_14.txt,unknown,alex_smola_3.txt,NO
lawrence_saul,lawrence_saul_5.txt,unknown,tom_mitchell_12.txt,NO
yoshua_bengio,yoshua_bengio_12.txt,unknown,robert_tibshirani_11.txt,NO
yoshua_bengio,yoshua_bengio_2_6.txt,unknown,robert_tibshirani_11.txt,NO
michael_jordan,michael_jordan_2_3.txt,unknown,andrew_y_ng_2.txt,NO
geoffrey_hinton,geoffrey_hinton_11.txt,unknown,yee_whye_teh_10.txt,NO
yee_whye_teh,yee_whye_teh_3.txt,unknown,yann_lecun_3_3.txt,NO
zoubin_ghahramani,zoubin_ghahramani_18.txt,unknown,vapnik_1.txt,NO
bernard_scholkopf,bernard_scholkopf_12.txt,unknown,thomas_l_griffiths_2_2.txt,NO
andrew_y_ng,andrew_y_ng_6.txt,unknown,geoffrey_hinton_2_6.txt,NO
zoubin_ghahramani,zoubin_ghahramani_13.txt,unknown,vapnik_1.txt,NO
yoshua_bengio,yoshua_bengio_2_7.txt,unknown,robert_tibshirani_11.txt,NO
daphne_koller,daphne_koller_1.txt,unknown,lawrence_saul_16.txt,NO
alex_smola,alex_smola_1.txt,unknown,yoshua_bengio_16.txt,NO
trevor_hastie,trevor_hastie_2_6.txt,unknown,david_blei_18.txt,NO
radford_neal,radford_neal_3_1.txt,unknown,trevor_hastie_7.txt,NO
zoubin_ghahramani,zoubin_ghahramani_2_6.txt,unknown,vapnik_1.txt,NO
vapnik,vapnik_19.txt,unknown,thorsten_joachims_13.txt,NO
bernard_scholkopf,bernard_scholkopf_16.txt,unknown,thomas_l_griffiths_2_2.txt,NO
radford_neal,radford_neal_2_1.txt,unknown,trevor_hastie_7.txt,NO
alex_smola,alex_smola_17.txt,unknown,yoshua_bengio_16.txt,NO
david_blei,david_blei_2.txt,unknown,michael_jordan_14.txt,NO
tom_mitchell,tom_mitchell_3_4.txt,unknown,daphne_koller_6.txt,NO
david_blei,david_blei_14.txt,unknown,michael_jordan_14.txt,NO
yee_whye_teh,yee_whye_teh_17.txt,unknown,yann_lecun_3_3.txt,NO
yann_lecun,yann_lecun_16.txt,unknown,xiaojin_zhu_10.txt,NO
radford_neal,radford_neal_2_4.txt,unknown,trevor_hastie_7.txt,NO
yann_lecun,yann_lecun_2_2.txt,unknown,xiaojin_zhu_10.txt,NO
xiaojin_zhu,xiaojin_zhu_2_7.txt,unknown,radford_neal_2_5.txt,NO
daphne_koller,daphne_koller_2_2.txt,unknown,lawrence_saul_16.txt,NO
geoffrey_hinton,geoffrey_hinton_18.txt,unknown,yee_whye_teh_10.txt,NO
bernard_scholkopf,bernard_scholkopf_15.txt,unknown,thomas_l_griffiths_2_2.txt,NO
geoffrey_hinton,geoffrey_hinton_3_1.txt,unknown,yee_whye_teh_10.txt,NO
radford_neal,radford_neal_3_6.txt,unknown,trevor_hastie_7.txt,NO
trevor_hastie,trevor_hastie_19.txt,unknown,david_blei_18.txt,NO
andrew_y_ng,andrew_y_ng_2_5.txt,unknown,geoffrey_hinton_2_6.txt,NO
zoubin_ghahramani,zoubin_ghahramani_15.txt,unknown,vapnik_1.txt,NO
radford_neal,radford_neal_2.txt,unknown,trevor_hastie_7.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3_1.txt,unknown,vapnik_1.txt,NO
daphne_koller,daphne_koller_11.txt,unknown,lawrence_saul_16.txt,NO
vapnik,vapnik_7.txt,unknown,thorsten_joachims_13.txt,NO
thorsten_joachims,thorsten_joachims_4_4.txt,unknown,zoubin_ghahramani_2_3.txt,NO
bernard_scholkopf,bernard_scholkopf_11.txt,unknown,thomas_l_griffiths_2_2.txt,NO
zoubin_ghahramani,zoubin_ghahramani_11.txt,unknown,vapnik_1.txt,NO
michael_jordan,michael_jordan_1.txt,unknown,andrew_y_ng_2.txt,NO
michael_jordan,michael_jordan_3_1.txt,unknown,andrew_y_ng_2.txt,NO
yee_whye_teh,yee_whye_teh_19.txt,unknown,yann_lecun_3_3.txt,NO
tom_mitchell,tom_mitchell_10.txt,unknown,daphne_koller_6.txt,NO
thorsten_joachims,thorsten_joachims_8.txt,unknown,zoubin_ghahramani_2_3.txt,NO
xiaojin_zhu,xiaojin_zhu_15.txt,unknown,radford_neal_2_5.txt,NO
